Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
a7e82855190f88bb53e9d5af9d9ad712,Mayra Women's High Low Dress,<p>Mayra Women's High Low Dress - Buy Pink Mayra Women's High Low Dress For Only Rs. 1995 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Mayra Women's High Low Dress,,,,,,,,DREEAGSYW6SCC66B,0.0,,10,deny,manual,899.0,1995.0,True,True,,,,,,,,,False,,,,kg,,,active
4eab90480811d0fc606b7bd78065f977,Meira Women's A-line Dress,<p>Meira Women's A-line Dress - Buy Red Meira Women's A-line Dress For Only Rs. 1299 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Meira Women's A-line Dress,,,,,,,,DREE6YZZQEQDK525,0.0,,10,deny,manual,649.0,1299.0,True,True,,,,,,,,,False,,,,kg,,,active
c615758545e0a18a9a145303b90e8237,Hugo Chavez Women's Maxi Dress,"<p>Hugo Chavez Women's Maxi Dress<br>
                         Price: Rs. 997<br>
				<br>
			Hugo Chavez Elegant Dress<br>
Hugo Chavez Elegant Dress</p>",Unknown,,Clothing,Clothing,True,Title,Hugo Chavez Women's Maxi Dress,,,,,,,,DREEB5WFXRNKPJQB,0.0,,10,deny,manual,997.0,2499.0,True,True,,,,,,,,,False,,,,kg,,,active
e6f4a6c89d6d5e00691cad57cf1ebb99,Kcrimson Women's A-line Dress,<p>Kcrimson Women's A-line Dress - Buy Black Kcrimson Women's A-line Dress For Only Rs. 1400 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Kcrimson Women's A-line Dress,,,,,,,,DREEBFF5US8JFVZY,0.0,,10,deny,manual,698.0,1400.0,True,True,,,,,,,,,False,,,,kg,,,active
a0251e3dece7edd1685c85208cf50a82,Indi Bargain Women's A-line Dress,"<p>Indi Bargain Women's A-line Dress<br>
                         Price: Rs. 699<br>
				<br>
			Indi Bargain presents Rajasthani 100% Rayon red sleeveless midi dress. An attractive round deep neck balloon dress with mandala print. This A line beautiful midi outfit gives your body structure an adorable look. A revealing attire which looks gorgeous on the body to enjoy beautiful moments with beloved ones. Nice assorted color endurable, anti-wrinkle and comfortable made from Rayon. Being hand crafted in Indian art, each outfit has a unique finishing.<br>
Note: Product color may slightly vary due to photographic lighting sources or your monitor settings. Print sequence might slightly differ because it is hand printed dress, but you will get almost similar product.<br>
Indi Bargain presents Rajasthani 100% Rayon red sleeveless midi dress. An attractive round deep neck balloon dress with mandala print. This A line beautiful midi outfit gives your body structure an adorable look. A revealing attire which looks gorgeous on the body to enjoy beautiful moments with beloved ones. Nice assorted color endurable, anti-wrinkle and comfortable made from Rayon. Being hand crafted in Indian art, each outfit has a unique finishing.<br>
Note: Product color may slightly vary due to photographic lighting sources or your monitor settings. Print sequence might slightly differ because it is hand printed dress, but you will get almost similar product.</p>",Unknown,,Clothing,Clothing,True,Title,Indi Bargain Women's A-line Dress,,,,,,,,DREE5M4Z4YKVRTGR,0.0,,10,deny,manual,699.0,1569.0,True,True,,,,,,,,,False,,,,kg,,,active
076c09bb6441abc0810ddf61d090c26e,Inmark Women's Empire Waist Dress,"<p>Inmark Women's Empire Waist Dress<br>
                         Price: Rs. 658<br>
				<br>
			A truly covetable piece to make a fresh style statement! Cinched at the waist to flatter your figure, this dress is a light-weigth take on a style that is feminine and free-spirited.:: Viscose Elastane:: Regular Fit:: Round Neck:: Sheer Cap Sleeves:: Model is wearing size SDid you know?The five most common clothing materials are linen, cotton, polyester, and rayon.<br>
A truly covetable piece to make a fresh style statement! Cinched at the waist to flatter your figure, this dress is a light-weigth take on a style that is feminine and free-spirited.:: Viscose Elastane:: Regular Fit:: Round Neck:: Sheer Cap Sleeves:: Model is wearing size SDid you know?The five most common clothing materials are linen, cotton, polyester, and rayon.</p>",Unknown,,Clothing,Clothing,True,Title,Inmark Women's Empire Waist Dress,,,,,,,,DREE6UDPZG25JH28,0.0,,10,deny,manual,658.0,1099.0,True,True,,,,,,,,,False,,,,kg,,,active
ae5fb74d374be87a1a241eb7b0a108c1,Miss Chase Women's A-line Dress,<p>Miss Chase Women's A-line Dress - Buy Cobalt Blue Miss Chase Women's A-line Dress For Only Rs. 1599 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Miss Chase Women's A-line Dress,,,,,,,,DREE2ZMUBG4D4JZS,0.0,,10,deny,manual,959.0,1599.0,True,True,,,,,,,,,False,,,,kg,,,active
7f5bb0d80d38b53e747b2bd6c4c7c982,Indi Bargain Women's Maxi Dress,<p>Indi Bargain Women's Maxi Dress - Buy Green Indi Bargain Women's Maxi Dress For Only Rs. 2249 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Indi Bargain Women's Maxi Dress,,,,,,,,DREEFG6HR8AV8H96,0.0,,10,deny,manual,999.0,2249.0,True,True,,,,,,,,,False,,,,kg,,,active
12f92790c7c733680c76f34dac2669b3,Ishin Women's Maxi Dress,<p>Ishin Women's Maxi Dress - Buy Orange Ishin Women's Maxi Dress For Only Rs. 1399 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Ishin Women's Maxi Dress,,,,,,,,DREE3D2NTZXV6JSZ,0.0,,10,deny,manual,799.0,1399.0,True,True,,,,,,,,,False,,,,kg,,,active
8c2466fb228af7216fe1e160e24cc310,Hugo Chavez Women's Maxi Dress,<p>Hugo Chavez Women's Maxi Dress - Buy Black Hugo Chavez Women's Maxi Dress For Only Rs. 2499 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Hugo Chavez Women's Maxi Dress,,,,,,,,DREE8AHXBEQN43BA,0.0,,10,deny,manual,997.0,2499.0,True,True,,,,,,,,,False,,,,kg,,,active
6fd0eb5bde6b75c6be669e716c15c47a,Karishma Women's Gathered Dress,<p>Karishma Women's Gathered Dress - Buy White Karishma Women's Gathered Dress For Only Rs. 1599 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Karishma Women's Gathered Dress,,,,,,,,DREDXXNFYCD2VEXN,0.0,,10,deny,manual,699.0,1599.0,True,True,,,,,,,,,False,,,,kg,,,active
19a88bdc2b1a8f21804c731c9c946bbe,Meish Women's Sheath Dress,"<p>Meish Women's Sheath Dress<br>
                         Price: Rs. 764<br>
				<br>
			Bring out the diva in you wearing this White coloured dress from the house of Meish. Made of 100% Viscose, this dress is super comfortable to wear all day long. Offering an amazing fit, this snazzy dress will be a great addition to your wardrobe. The model is of height 5.8 ft and bust 34 Inchs. She wearing Dress of ""M"" size.<br>
Bring out the diva in you wearing this White coloured dress from the house of Meish. Made of 100% Viscose, this dress is super comfortable to wear all day long. Offering an amazing fit, this snazzy dress will be a great addition to your wardrobe. The model is of height 5.8 ft and bust 34 Inchs. She wearing Dress of ""M"" size.</p>",Unknown,,Clothing,Clothing,True,Title,Meish Women's Sheath Dress,,,,,,,,DREEAKZWTDF22V5R,0.0,,10,deny,manual,764.0,899.0,True,True,,,,,,,,,False,,,,kg,,,active
04f420989d4d30df44eaad61edc7140e,Martini Party Sleeveless Solid Women's Top,<p>Martini Party Sleeveless Solid Women's Top - Buy Red Martini Party Sleeveless Solid Women's Top For Only Rs. 699 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Martini Party Sleeveless Solid Women's Top,,,,,,,,TOPEC89WEGZXSTDX,0.0,,10,deny,manual,699.0,699.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/1-1-mart1522-martini-m-original-imaec36ffkp6twza.jpg?v=1757841450,1.0,,False,,,,kg,,,active
174abbf9ded5f1008b75b59e2b95df61,Motif Women's A-line Dress,<p>Motif Women's A-line Dress - Buy White Motif Women's A-line Dress For Only Rs. 1770 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Motif Women's A-line Dress,,,,,,,,DREE63YVCVSYZAGZ,0.0,,10,deny,manual,885.0,1770.0,True,True,,,,,,,,,False,,,,kg,,,active
1b3d2959f9aaa5ca393e5fa1677131d1,Meiro Women's Shift Dress,<p>Meiro Women's Shift Dress - Buy Maroon Meiro Women's Shift Dress For Only Rs. 1499 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Meiro Women's Shift Dress,,,,,,,,DREE2HZSUCGV28BW,0.0,,10,deny,manual,749.0,1499.0,True,True,,,,,,,,,False,,,,kg,,,active
d8cfac500e1115d85ff051fdec82dd7b,Miss Chase Women's A-line Dress,<p>Miss Chase Women's A-line Dress - Buy WHITE Miss Chase Women's A-line Dress For Only Rs. 1399 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Miss Chase Women's A-line Dress,,,,,,,,DREDVC24AYMXGAED,0.0,,10,deny,manual,839.0,1399.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/mc-ss-13-ts-01-01-82-miss-chase-xs-original-imadvc2wh3ujzrru.jpg?v=1757841449,1.0,,False,,,,kg,,,active
1cad4fc8a6e5a01f8def3751707f8478,Indi Bargain Women's A-line Dress,<p>Indi Bargain Women's A-line Dress - Buy Violet Indi Bargain Women's A-line Dress For Only Rs. 1799 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Indi Bargain Women's A-line Dress,,,,,,,,DREE8UJZDQYAHEF4,0.0,,10,deny,manual,899.0,1799.0,True,True,,,,,,,,,False,,,,kg,,,active
6a22dbbe5f4c480c0ff75eff6865134a,Inblue Fashions Women's Shift Dress,<p>Inblue Fashions Women's Shift Dress - Buy Black Inblue Fashions Women's Shift Dress For Only Rs. 899 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Inblue Fashions Women's Shift Dress,,,,,,,,DREE9AGTUVB3VZBA,0.0,,10,deny,manual,699.0,899.0,True,True,,,,,,,,,False,,,,kg,,,active
b131022154de745517191ba907e656c9,Karyn Women's High Low Dress,<p>Karyn Women's High Low Dress - Buy Light Blue Karyn Women's High Low Dress For Only Rs. 899 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Karyn Women's High Low Dress,,,,,,,,DREE9QY9NFZ2J7RD,0.0,,10,deny,manual,699.0,899.0,True,True,,,,,,,,,False,,,,kg,,,active
a85db5279a10d449d3894579534dedcc,Hugo Chavez Women's Sheath Dress,<p>Hugo Chavez Women's Sheath Dress - Buy Multicolor Hugo Chavez Women's Sheath Dress For Only Rs. 2499 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Hugo Chavez Women's Sheath Dress,,,,,,,,DREEAXE3XMJTZBAG,0.0,,10,deny,manual,697.0,2499.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/1-1-hc1611dupq-hugo-chavez-xl-original-imaeaszassymtm3w.jpg?v=1757841445,1.0,,False,,,,kg,,,active
261ce2274bd8f7492108cd12559c1b60,Lady Stark Women's Shift Dress,"<p>Lady Stark Women's Shift Dress - Buy Blue ,White ,Peach Lady Stark Women's Shift Dress For Only Rs. 2280 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>",Unknown,,Clothing,Clothing,True,Title,Lady Stark Women's Shift Dress,,,,,,,,DREE6WXSHYJ9ZJEH,0.0,,10,deny,manual,629.0,2280.0,True,True,,,,,,,,,False,,,,kg,,,active
ac2a336498f6ce53f20c8faca68c1dd1,Ladybug Women's Bandage Dress,<p>Ladybug Women's Bandage Dress - Buy Red Ladybug Women's Bandage Dress For Only Rs. 899 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Ladybug Women's Bandage Dress,,,,,,,,DREDTQC9UCHXMQDF,0.0,,10,deny,manual,899.0,899.0,True,True,,,,,,,,,False,,,,kg,,,active
a6ae6868235dac3e8d69a9a49e66587b,Just Wow Women's A-line Dress,<p>Just Wow Women's A-line Dress - Buy White Checks Just Wow Women's A-line Dress For Only Rs. 1899 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Just Wow Women's A-line Dress,,,,,,,,DREEA7P9ZBVZGDYZ,0.0,,10,deny,manual,899.0,1899.0,True,True,,,,,,,,,False,,,,kg,,,active
4deef688073c8b805ca519199e1a4a01,Meiro Women's Shift Dress,<p>Meiro Women's Shift Dress - Buy Pink Meiro Women's Shift Dress For Only Rs. 1299 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Meiro Women's Shift Dress,,,,,,,,DREEF5XDVZBZMYGK,0.0,,10,deny,manual,649.0,1299.0,True,True,,,,,,,,,False,,,,kg,,,active
c0e73697a354c6a9af0885de41c0a46c,Kirti's Women's A-line Dress,<p>Kirti's Women's A-line Dress - Buy Copper Kirti's Women's A-line Dress For Only Rs. 829 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Kirti's Women's A-line Dress,,,,,,,,DREECHGKZKG6NTX6,0.0,,10,deny,manual,709.0,829.0,True,True,,,,,,,,,False,,,,kg,,,active
3c1f5af26bc0c74106894a4522854c0d,Kasturi Women's Gathered Dress,<p>Kasturi Women's Gathered Dress - Buy Pink Kasturi Women's Gathered Dress For Only Rs. 2399 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Kasturi Women's Gathered Dress,,,,,,,,DREEBFDWNQSGF3CZ,0.0,,10,deny,manual,699.0,2399.0,True,True,,,,,,,,,False,,,,kg,,,active
6c7f59a9b77605880f6fe96523b33e4f,Lady Stark Women's High Low Dress,<p>Lady Stark Women's High Low Dress - Buy Black Lady Stark Women's High Low Dress For Only Rs. 2690 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Lady Stark Women's High Low Dress,,,,,,,,DREE4YVSX4N6FNVH,0.0,,10,deny,manual,829.0,2690.0,True,True,,,,,,,,,False,,,,kg,,,active
62a55de6d69963fa275e0531144b2e6e,Maya apparels Women's A-line Dress,<p>Maya apparels Women's A-line Dress - Buy Multicolor Maya apparels Women's A-line Dress For Only Rs. 1950 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Maya apparels Women's A-line Dress,,,,,,,,DREE4HBDGGCHFRXK,0.0,,10,deny,manual,650.0,1950.0,True,True,,,,,,,,,False,,,,kg,,,active
16d281c1ab97866baaec0361728b31c9,Majori Women's A-line Dress,"<p>Majori Women's A-line Dress<br>
                         Price: Rs. 840<br>
				<br>
			Funky Abstract Print Interspersed By Electric Blue Chiffon Is The Design Highlight Of This Short Tunic Dress<br>
Funky Abstract Print Interspersed By Electric Blue Chiffon Is The Design Highlight Of This Short Tunic Dress</p>",Unknown,,Clothing,Clothing,True,Title,Majori Women's A-line Dress,,,,,,,,DREEC8ASB7ZKCQGG,0.0,,10,deny,manual,840.0,840.0,True,True,,,,,,,,,False,,,,kg,,,active
f7b1e0a1efcff0a25891c2c4bb2754fe,Hugo Chavez Women's Sheath Dress,<p>Hugo Chavez Women's Sheath Dress - Buy Multicolor Hugo Chavez Women's Sheath Dress For Only Rs. 2499 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Hugo Chavez Women's Sheath Dress,,,,,,,,DREEAXE3WF3WZM5W,0.0,,10,deny,manual,797.0,2499.0,True,True,,,,,,,,,False,,,,kg,,,active
455078e4fa35d1e56cfd5f11fb79a7af,MSMB Women's Shift Dress,<p>MSMB Women's Shift Dress - Buy Nude &amp; Orange MSMB Women's Shift Dress For Only Rs. 1299 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,MSMB Women's Shift Dress,,,,,,,,DREEA4DTCKTY3GJZ,0.0,,10,deny,manual,909.0,1299.0,True,True,,,,,,,,,False,,,,kg,,,active
59205569027280f533b7552ff0dbac87,La Zoire Women's A-line Dress,<p>La Zoire Women's A-line Dress - Buy Light Blue White Multi La Zoire Women's A-line Dress For Only Rs. 999 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,La Zoire Women's A-line Dress,,,,,,,,DREEYYFSRJVG8XYE,0.0,,10,deny,manual,699.0,999.0,True,True,,,,,,,,,False,,,,kg,,,active
bc33dc3e408230e9d72baceb6004f0be,Kasturi Women's Gathered Dress,<p>Kasturi Women's Gathered Dress - Buy White Kasturi Women's Gathered Dress For Only Rs. 2399 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Kasturi Women's Gathered Dress,,,,,,,,DREEBG7GWYHRYSQX,0.0,,10,deny,manual,699.0,2399.0,True,True,,,,,,,,,False,,,,kg,,,active
7d22483ce9c23a2ba9e1474ffa68ff18,Kwardrobe Women's Shift Dress,<p>Kwardrobe Women's Shift Dress - Buy Black Kwardrobe Women's Shift Dress For Only Rs. 1199 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Kwardrobe Women's Shift Dress,,,,,,,,DREE86ATJ2HY7ZFG,0.0,,10,deny,manual,839.0,1199.0,True,True,,,,,,,,,False,,,,kg,,,active
30a329b34d714b51c4d442cd18961905,Indi Bargain Women's High Low Dress,<p>Indi Bargain Women's High Low Dress - Buy White Indi Bargain Women's High Low Dress For Only Rs. 1999 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Indi Bargain Women's High Low Dress,,,,,,,,DREE5M4ZXSC7GRCB,0.0,,10,deny,manual,899.0,1999.0,True,True,,,,,,,,,False,,,,kg,,,active
ce3eea315447a5c6abd044686a48be92,Hermosear Women's Maxi Dress,<p>Hermosear Women's Maxi Dress - Buy Yellow Hermosear Women's Maxi Dress For Only Rs. 2199 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Hermosear Women's Maxi Dress,,,,,,,,DREECMGFWVZMQWMM,0.0,,10,deny,manual,799.0,2199.0,True,True,,,,,,,,,False,,,,kg,,,active
7259ac9f7b9114785e6c28444c835421,Meiro Women's A-line Dress,<p>Meiro Women's A-line Dress - Buy Green Meiro Women's A-line Dress For Only Rs. 1499 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com</p>,Unknown,,Clothing,Clothing,True,Title,Meiro Women's A-line Dress,,,,,,,,DREE2HZRJBXAVNHZ,0.0,,10,deny,manual,749.0,1499.0,True,True,,,,,,,,,False,,,,kg,,,active
